Date;Open;High;Low;Close;Adj Close;Volume
2020-01-11;0.715298;0.715298;0.613084;0.614108;0.614108;33790
2020-01-12;0.613954;1.540047;0.612050;1.044114;1.044114;63611
2020-01-13;1.044585;1.206453;0.730944;0.993326;0.993326;60148
2020-01-14;0.994350;1.143927;0.788162;0.855552;0.855552;42311
2020-01-15;0.854212;1.059995;0.797290;0.813677;0.813677;39942
2020-01-16;0.813854;0.912438;0.790561;0.815625;0.815625;51878
2020-01-17;0.815690;0.891847;0.805094;0.829326;0.829326;61616
2020-01-18;0.829103;0.848181;0.800019;0.807775;0.807775;67815
2020-01-19;0.807712;0.845527;0.777726;0.801141;0.801141;51075
2020-01-20;0.801069;0.806204;0.778376;0.779941;0.779941;39320
2020-01-21;0.779626;0.871814;0.761312;0.805120;0.805120;41391
2020-01-22;0.804957;0.868466;0.774560;0.816024;0.816024;36884
2020-01-23;0.816146;0.845824;0.738611;0.810275;0.810275;41880
2020-01-24;0.811254;0.834503;0.735548;0.802703;0.802703;44988
2020-01-25;0.802608;0.823998;0.736697;0.739620;0.739620;56030
2020-01-26;0.739545;0.838718;0.702083;0.739172;0.739172;44805
2020-01-27;0.739625;0.924053;0.728974;0.811667;0.811667;55920
2020-01-28;0.811329;0.950522;0.811329;0.886283;0.886283;42717
2020-01-29;0.886643;0.984077;0.838101;0.946405;0.946405;50608
2020-01-30;0.945704;0.997220;0.895136;0.954485;0.954485;54326
2020-01-31;0.954461;0.988334;0.841265;0.897978;0.897978;66398
2020-02-01;0.898420;0.985529;0.819320;0.984359;0.984359;51563
2020-02-02;0.984256;0.984256;0.842259;0.853302;0.853302;59978
2020-02-03;0.853302;0.979793;0.835329;0.864720;0.864720;55477
2020-02-04;0.864710;0.960964;0.832993;0.934185;0.934185;57124
2020-02-05;0.957491;1.015528;0.922929;1.000656;1.000656;56645
2020-02-06;1.000695;1.032519;0.964719;1.014299;1.014299;56307
2020-02-07;1.014316;1.023040;0.974952;0.981819;0.981819;49834
2020-02-08;0.981736;1.009619;0.979357;0.989902;0.989902;39027
2020-02-09;0.989915;1.040527;0.989775;1.027160;1.027160;62799
2020-02-10;1.027585;1.030094;0.982945;0.995319;0.995319;61817
2020-02-11;0.995258;1.018164;0.878822;0.990232;0.990232;64178
2020-02-12;0.990131;1.594904;0.940437;1.179618;1.179618;50649
2020-02-13;1.179336;1.570738;1.047900;1.257064;1.257064;44488
2020-02-14;1.257535;1.338648;1.046536;1.139469;1.139469;60540
2020-02-15;1.139469;1.502095;1.061266;1.261437;1.261437;64798
2020-02-16;1.261437;1.882161;1.098514;1.685540;1.685540;54906
2020-02-17;1.684598;1.686801;1.160734;1.403674;1.403674;53854
2020-02-18;1.402517;1.522010;1.234310;1.519159;1.519159;49985
2020-02-19;1.519518;1.521164;1.222905;1.392857;1.392857;47015
2020-02-20;1.392225;1.427531;1.157579;1.256890;1.256890;45424
2020-02-21;1.256265;1.426203;1.195641;1.261954;1.261954;42191
2020-02-22;1.262033;1.423534;1.198751;1.299461;1.299461;59964
2020-02-23;1.299461;1.378797;1.240409;1.293704;1.293704;61818
2020-02-24;1.295322;1.319726;1.154050;1.236640;1.236640;45941
2020-02-25;1.236537;1.236923;0.989866;1.044912;1.044912;36979
2020-02-26;1.044808;1.111117;0.930519;1.057632;1.057632;33428
2020-02-27;1.057571;1.066542;0.931334;1.026209;1.026209;32118
2020-02-28;1.026197;1.064804;0.859979;0.872886;0.872886;46478
2020-02-29;0.872676;1.039760;0.864623;0.937399;0.937399;44466
2020-03-01;0.937399;1.104569;0.888390;1.014450;1.014450;47864
2020-03-02;1.204259;1.260514;0.949931;1.039469;1.039469;37966
2020-03-03;1.040106;1.058068;0.887604;0.895072;0.895072;20
2020-03-04;0.895072;1.312652;0.893004;1.312159;1.312159;26596
2020-03-05;1.312307;1.339400;0.991924;1.028063;1.028063;31758
2020-03-06;1.028063;1.185575;1.005067;1.155888;1.155888;49633
2020-03-07;1.156386;1.184202;0.978312;1.119357;1.119357;46198
2020-03-08;1.119447;1.131938;1.021876;1.042765;1.042765;5589
2020-03-09;1.042287;1.180613;0.866696;0.874431;0.874431;19690
2020-03-10;1.001381;1.015613;0.875335;0.927624;0.927624;42791
2020-03-11;0.927600;1.017948;0.858231;0.899803;0.899803;43465
2020-03-12;0.899794;0.967592;0.565432;0.568094;0.568094;30689
2020-03-13;0.567753;0.651236;0.446925;0.608812;0.608812;28421
2020-03-14;0.611558;0.651093;0.583105;0.619245;0.619245;23530
2020-03-15;0.619245;0.684768;0.566238;0.637407;0.637407;24840
2020-03-16;0.637279;0.660761;0.530099;0.608192;0.608192;29078
2020-03-17;0.608329;0.689840;0.551641;0.672743;0.672743;33691
2020-03-18;0.669651;0.674448;0.566410;0.625663;0.625663;32261
2020-03-19;0.625663;0.786505;0.595698;0.744229;0.744229;34326
2020-03-20;0.743948;0.843216;0.654008;0.711305;0.711305;43891
2020-03-21;0.711778;0.806992;0.675947;0.798738;0.798738;33464
2020-03-22;0.799288;0.800947;0.472342;0.486340;0.486340;23957
2020-03-23;0.486340;0.638300;0.475942;0.589191;0.589191;49565
2020-03-24;0.589059;0.666309;0.547986;0.632393;0.632393;39001
2020-03-25;0.632082;0.714667;0.585244;0.714026;0.714026;42165
2020-03-26;0.714026;0.737427;0.602826;0.702045;0.702045;34738
2020-03-27;0.702491;0.704925;0.608830;0.609249;0.609249;39592
2020-03-28;0.610257;0.649819;0.572054;0.612838;0.612838;36684
2020-03-29;0.612934;0.642682;0.521919;0.550179;0.550179;34116
2020-03-30;0.549445;0.642926;0.530815;0.576802;0.576802;42190
2020-03-31;0.574859;0.670402;0.566218;0.587798;0.587798;33060
2020-04-01;0.587798;0.661324;0.549710;0.661324;0.661324;31222
2020-04-02;0.660996;0.686687;0.572527;0.682387;0.682387;38311
2020-04-03;0.682154;0.682345;0.578534;0.607456;0.607456;32569
2020-04-04;0.607456;0.727229;0.588109;0.630503;0.630503;38720
2020-04-05;0.630897;0.678708;0.589243;0.671953;0.671953;39816
2020-04-06;0.671846;0.858304;0.639908;0.728431;0.728431;41924
2020-04-07;0.730408;0.870982;0.691735;0.771175;0.771175;46717
2020-04-08;0.770724;0.876881;0.692181;0.816141;0.816141;36471
2020-04-09;0.815405;1.087561;0.698189;0.819692;0.819692;37767
2020-04-10;0.941131;0.951018;0.700329;0.720988;0.720988;28596
2020-04-11;0.721581;0.817696;0.692996;0.783597;0.783597;38619
2020-04-12;0.783872;0.846874;0.670535;0.670535;0.670535;36908
2020-04-13;0.669799;0.859420;0.647849;0.858182;0.858182;116802
2020-04-14;0.858625;1.101425;0.826288;0.995062;0.995062;76311
2020-04-15;0.993867;1.497934;0.681027;0.747583;0.747583;109833
2020-04-16;0.747594;1.301724;0.686460;1.260967;1.260967;170753
2020-04-17;1.261502;1.305387;0.830682;1.147271;1.147271;109688
2020-04-18;1.147912;1.258115;1.107813;1.129806;1.129806;83271
2020-04-19;1.129257;1.190892;0.975191;1.155405;1.155405;113617
2020-04-20;1.155227;1.267007;1.100542;1.178897;1.178897;100821
2020-04-21;1.178923;1.211864;0.996046;1.054721;1.054721;150295
2020-04-22;1.054688;1.240712;0.940805;1.081676;1.081676;235273
2020-04-23;1.081781;1.456543;0.794449;1.191669;1.191669;110265
2020-04-24;1.191571;1.207887;0.759156;0.919161;0.919161;72715
2020-04-25;0.919196;0.999840;0.861123;0.962867;0.962867;78743
2020-04-26;0.962902;1.169478;0.887550;1.116933;1.116933;70920
2020-04-27;1.118995;1.212376;0.662157;0.884406;0.884406;56220
2020-04-28;0.884670;1.153200;0.801381;0.884035;0.884035;48093
2020-04-29;0.883417;1.099970;0.870450;1.068173;1.068173;54475
2020-04-30;1.066930;1.096926;0.868597;0.933641;0.933641;40109
2020-05-01;0.933641;1.032564;0.872867;0.924697;0.924697;82756
2020-05-02;0.924817;1.028418;0.924710;0.996733;0.996733;70159
2020-05-03;0.997603;1.048384;0.936016;1.038998;1.038998;70226
2020-05-04;1.039290;1.043912;0.548738;0.865315;0.865315;47614
2020-05-05;0.865315;0.919381;0.811345;0.835080;0.835080;50111
2020-05-06;0.834097;0.918904;0.823673;0.872465;0.872465;49344
2020-05-07;0.872465;0.954247;0.840583;0.954005;0.954005;59052
2020-05-08;0.953483;0.972968;0.869969;0.919563;0.919563;44263
2020-05-09;0.919763;0.929536;0.884260;0.895123;0.895123;28052
2020-05-10;0.894915;0.895136;0.781564;0.824448;0.824448;49818
2020-05-11;0.825026;0.871407;0.769767;0.791662;0.791662;49186
2020-05-12;0.791976;0.868666;0.787833;0.841008;0.841008;50675
2020-05-13;0.841008;0.895837;0.664619;0.893448;0.893448;58734
2020-05-14;0.890126;0.934831;0.779133;0.836989;0.836989;68585
2020-05-15;0.836708;0.848343;0.798768;0.800257;0.800257;66752
2020-05-16;0.800124;0.919267;0.793595;0.892524;0.892524;78345
2020-05-17;0.892646;1.073776;0.882196;1.010876;1.010876;91645
2020-05-18;0.988926;1.070528;0.750747;1.040598;1.040598;95503
2020-05-19;1.042632;1.070166;0.928292;1.045940;1.045940;79936
2020-05-20;1.050443;1.091909;1.002903;1.064610;1.064610;109819
2020-05-21;1.065329;1.255052;1.020066;1.250596;1.250596;179454
2020-05-22;1.241576;1.520553;0.933550;1.370034;1.370034;146240
2020-05-23;1.369991;1.422574;1.112442;1.186923;1.186923;120175
2020-05-24;1.182730;1.183633;1.059158;1.111235;1.111235;180805
2020-05-25;1.117631;1.149606;1.083377;1.138970;1.138970;173572
2020-05-26;1.144038;1.144038;1.076083;1.096504;1.096504;157302
2020-05-27;1.096504;1.164469;1.069478;1.134716;1.134716;191772
2020-05-28;1.128146;1.215780;1.124240;1.198392;1.198392;172830
2020-05-29;1.214991;1.256514;1.192102;1.213313;1.213313;184512
2020-05-30;1.211497;1.215637;1.114581;1.151760;1.151760;174341
2020-05-31;1.151760;1.164648;1.058393;1.069284;1.069284;179846
2020-06-01;1.072478;1.170613;1.012561;1.125326;1.125326;172062
2020-06-02;1.123849;1.134337;0.961437;1.082312;1.082312;204459
2020-06-03;1.082312;1.104736;0.903981;1.063786;1.063786;139648
2020-06-04;1.062302;1.072288;0.952341;1.046631;1.046631;200593
2020-06-05;1.046631;1.076576;0.982242;0.982242;0.982242;151657
2020-06-06;0.982242;1.057966;0.927447;1.015064;1.015064;156289
2020-06-07;1.015064;1.203567;0.961166;1.185434;1.185434;214703
2020-06-08;1.186130;1.206738;1.107425;1.131292;1.131292;146554
2020-06-09;1.130710;1.197478;1.099624;1.161299;1.161299;201299
2020-06-10;1.159794;1.239330;1.137682;1.185720;1.185720;212181
2020-06-11;1.185720;1.238210;0.977403;1.030422;1.030422;177892
2020-06-12;1.029904;1.054207;0.990479;1.042758;1.042758;169491
2020-06-13;1.044505;1.053071;0.988142;1.040255;1.040255;169311
2020-06-14;1.045987;1.076875;0.998631;1.042927;1.042927;147840
2020-06-15;1.042927;1.071937;0.980085;1.045324;1.045324;189629
2020-06-16;1.041190;1.081643;1.012465;1.052309;1.052309;173577
2020-06-17;1.048350;1.069883;1.006278;1.025067;1.025067;157315
2020-06-18;1.025067;1.053603;1.014085;1.049822;1.049822;159942
2020-06-19;1.040152;1.049362;1.007637;1.025240;1.025240;170510
2020-06-20;1.025240;1.041977;0.997050;1.027301;1.027301;153738
2020-06-21;1.031423;1.036448;0.971297;0.990141;0.990141;147771
2020-06-22;0.980265;1.070362;0.973466;1.005902;1.005902;199151
2020-06-23;1.010694;1.041385;0.994355;1.009131;1.009131;167986
2020-06-24;1.016310;1.038470;0.975097;1.012135;1.012135;205310
2020-06-25;1.016621;1.020666;0.956992;0.980768;0.980768;165397
2020-06-26;0.976758;1.012474;0.966941;1.004321;1.004321;158074
2020-06-27;0.993949;1.006488;0.948938;0.972735;0.972735;175805
2020-06-28;0.972735;1.004905;0.954979;0.986834;0.986834;137976
2020-06-29;0.986834;1.000497;0.881023;0.907976;0.907976;156379
2020-06-30;0.910081;0.924526;0.724180;0.904732;0.904732;146643
2020-07-01;0.909145;1.003733;0.887914;0.983725;0.983725;163314
2020-07-02;0.985159;1.000029;0.952331;0.980021;0.980021;167671
2020-07-03;0.982652;0.992687;0.949788;0.954202;0.954202;145404
2020-07-04;0.957351;1.003030;0.940919;0.959920;0.959920;158270
2020-07-05;0.956992;0.998694;0.941137;0.969008;0.969008;151847
2020-07-06;0.969008;1.010173;0.949312;0.987724;0.987724;185805
2020-07-07;0.989746;1.013660;0.968478;0.990819;0.990819;159349
2020-07-08;0.989328;1.015883;0.971817;1.000109;1.000109;195798
2020-07-09;1.000109;1.013783;0.932058;0.954759;0.954759;246758
2020-07-10;0.952698;0.998816;0.944401;0.970824;0.970824;273886
2020-07-11;0.973102;0.995770;0.925188;0.928770;0.928770;198392
2020-07-12;0.933526;0.974050;0.915398;0.947023;0.947023;196099
2020-07-13;0.947023;0.986269;0.933233;0.949745;0.949745;235818
2020-07-14;0.952408;0.989749;0.924825;0.978484;0.978484;209720
2020-07-15;0.975065;0.992742;0.947107;0.981161;0.981161;188717
2020-07-16;0.983280;0.991555;0.951709;0.960278;0.960278;168270
2020-07-17;0.970005;1.004898;0.951030;0.971596;0.971596;126630
2020-07-18;0.970500;0.984368;0.924905;0.939995;0.939995;149540
2020-07-19;0.936255;0.980817;0.930575;0.972652;0.972652;179577
2020-07-20;0.972997;0.991783;0.949062;0.975203;0.975203;158862
2020-07-21;0.975099;1.048568;0.966206;1.039686;1.039686;193353
2020-07-22;1.038074;1.057465;0.997329;1.046525;1.046525;207882
2020-07-23;1.052996;1.144915;1.016166;1.126184;1.126184;213693
2020-07-24;1.115835;1.140360;1.085782;1.138222;1.138222;172444
2020-07-25;1.128649;1.223274;1.087701;1.168374;1.168374;203057
2020-07-26;1.177270;1.645236;1.166617;1.550745;1.550745;184930
2020-07-27;1.534082;4.359436;0.879325;1.527333;1.527333;200863
2020-07-28;1.526974;2.355388;1.315745;1.743397;1.743397;243474
2020-07-29;1.747763;1.833425;1.132735;1.495083;1.495083;241509
2020-07-30;1.488055;1.594028;1.463504;1.554473;1.554473;209389
2020-07-31;1.542448;1.630359;1.507569;1.606668;1.606668;218514
2020-08-01;1.606668;1.620440;1.158246;1.544655;1.544655;186754
2020-08-02;1.549599;1.569768;1.406765;1.416864;1.416864;173385
2020-08-03;1.427155;1.532938;1.371954;1.511229;1.511229;175243
2020-08-04;1.511087;1.749145;1.381287;1.553857;1.553857;177871
2020-08-05;1.559457;1.565336;1.409207;1.447687;1.447687;184558
2020-08-06;1.455541;1.508089;1.147276;1.462584;1.462584;170310
2020-08-07;1.462313;1.507708;1.409748;1.443271;1.443271;171766
2020-08-08;1.450406;1.499121;1.424849;1.465074;1.465074;159899
2020-08-09;1.454847;1.553972;1.436499;1.525069;1.525069;170147
2020-08-10;1.528828;1.601151;1.466311;1.564962;1.564962;222004
2020-08-11;1.558222;1.582244;1.394834;1.460555;1.460555;186962
2020-08-12;1.450198;1.514447;1.392984;1.493194;1.493194;174806
2020-08-13;1.503755;1.519094;1.446707;1.514366;1.514366;169753
2020-08-14;1.496718;1.524047;1.470724;1.512863;1.512863;214136
2020-08-15;1.510463;1.535433;1.500763;1.507081;1.507081;230850
2020-08-16;1.519479;1.526422;1.489099;1.521413;1.521413;231572
2020-08-17;1.521413;1.597799;1.503898;1.555787;1.555787;258738
2020-08-18;1.554424;1.588987;1.526396;1.543693;1.543693;249267
2020-08-19;1.543693;1.587807;1.462620;1.477056;1.477056;247397
2020-08-20;1.476016;2.256420;1.469897;1.777063;1.777063;197588
2020-08-21;1.777413;1.817963;1.502810;1.669243;1.669243;204936
2020-08-22;1.662000;1.936895;1.607496;1.923144;1.923144;207223
2020-08-23;1.920305;6.391065;1.895054;5.351583;5.351583;262487
2020-08-24;5.351583;5.623180;3.886089;5.334432;5.334432;321119
2020-08-25;5.392525;5.445159;4.258481;4.424346;4.424346;370875
2020-08-26;4.379074;4.596480;3.987624;4.079427;4.079427;270521
2020-08-27;4.114223;4.398256;3.721074;4.108907;4.108907;278772
2020-08-28;4.102775;4.390054;4.028479;4.298283;4.298283;206876
2020-08-29;4.259368;6.422306;3.948431;6.046006;6.046006;321565
2020-08-30;6.044858;13.087839;5.775106;8.329389;8.329389;533742
2020-08-31;8.296876;8.958203;6.254564;7.843316;7.843316;341927
2020-09-01;7.834813;7.967014;5.676864;7.562062;7.562062;320505
2020-09-02;7.621707;7.667363;4.381233;5.456484;5.456484;278130
2020-09-03;5.500168;5.593456;4.597784;4.663624;4.663624;227165
2020-09-04;4.699629;5.023555;4.627584;4.893385;4.893385;245631
2020-09-05;4.915114;5.008869;3.680621;4.067946;4.067946;192104
2020-09-06;4.067946;4.363444;3.236723;3.826012;3.826012;151887
2020-09-07;3.847529;5.127085;3.708844;4.393431;4.393431;156050
2020-09-08;4.422398;5.536777;4.237081;5.348198;5.348198;215169
2020-09-09;5.306763;5.539911;5.085175;5.271157;5.271157;204593
2020-09-10;5.295098;5.912508;4.953325;5.723487;5.723487;230733
2020-09-11;5.723487;5.798730;4.985997;5.323333;5.323333;206971
2020-09-12;5.324933;14.087560;5.168291;6.713137;6.713137;280753
2020-09-13;6.712814;8.279823;5.331576;5.557723;5.557723;144033
2020-09-14;5.532619;9.350220;5.116089;5.131082;5.131082;211893
2020-09-15;5.132588;5.203643;4.330308;4.727663;4.727663;191159
2020-09-16;4.727438;4.728187;4.233100;4.614471;4.614471;209946
2020-09-17;4.657657;4.686314;4.066424;4.462361;4.462361;204650
2020-09-18;4.462361;4.711712;3.949934;4.542633;4.542633;199317
2020-09-19;4.488009;4.572855;3.910681;4.317674;4.317674;167665
2020-09-20;4.317633;4.329801;3.429982;3.924791;3.924791;173488
2020-09-21;3.899229;3.984943;3.515926;3.925026;3.925026;198600
2020-09-22;3.876362;3.933616;3.399434;3.483969;3.483969;185586
2020-09-23;3.340203;3.459312;3.248014;3.388339;3.388339;164683
2020-09-24;3.399229;3.983122;3.354080;3.670791;3.670791;172656
2020-09-25;3.680503;3.730893;3.044520;3.583666;3.583666;171980
2020-09-26;3.588032;3.662502;3.342400;3.459900;3.459900;136506
2020-09-27;3.448802;3.675267;3.406797;3.632657;3.632657;160372
2020-09-28;3.644117;4.019208;3.214189;3.643427;3.643427;177708
2020-09-29;3.657183;3.730416;3.371166;3.720448;3.720448;193746
2020-09-30;3.702148;3.714366;3.115245;3.519568;3.519568;168770
2020-10-01;3.553514;3.652520;3.062509;3.249090;3.249090;191400
2020-10-02;3.249141;3.492564;2.093401;2.748985;2.748985;168465
2020-10-03;2.759773;2.760869;2.232179;2.274090;2.274090;125061
2020-10-04;2.275029;2.372711;2.044768;2.254277;2.254277;135402
2020-10-05;2.258429;3.222525;1.287694;2.446157;2.446157;162989
2020-10-06;2.450985;2.452178;1.684742;1.736996;1.736996;57506
2020-10-07;1.701901;1.865882;1.695574;1.795192;1.795192;153260
2020-10-08;1.795628;2.061696;1.591847;1.595609;1.595609;71554
2020-10-09;1.595618;1.832996;1.499590;1.681605;1.681605;161985
2020-10-10;1.688842;1.753853;1.622885;1.657367;1.657367;71803
2020-10-11;1.657332;3.433897;1.657103;3.350448;3.350448;192355
2020-10-12;3.350440;3.732929;2.437209;3.448101;3.448101;250120
2020-10-13;3.435172;4.005432;1.436730;2.085816;2.085816;84147
2020-10-14;2.085816;2.661969;1.745410;2.070969;2.070969;76194
2020-10-15;2.070973;2.251755;1.732386;2.108430;2.108430;68380
2020-10-16;2.108470;2.216942;1.764031;2.071567;2.071567;136603
2020-10-17;2.071174;2.194910;1.769378;1.929893;1.929893;124632
2020-10-18;1.931426;2.210062;1.765999;1.932128;1.932128;128126
2020-10-19;1.943470;2.154720;1.915884;2.073304;2.073304;189820
2020-10-20;2.062809;2.278551;2.018779;2.219630;2.219630;221959
2020-10-21;2.217615;2.479872;2.112803;2.416795;2.416795;275918
2020-10-22;2.417610;2.422974;2.055029;2.151014;2.151014;225596
2020-10-23;2.142258;2.358635;1.964576;2.090013;2.090013;196311
2020-10-24;2.090589;2.206977;1.939734;2.154752;2.154752;157534
2020-10-25;2.154041;2.203861;1.883422;2.095017;2.095017;183663
2020-10-26;2.096011;2.134026;1.451638;1.463218;1.463218;135254
2020-10-27;1.463492;1.870345;1.446068;1.846403;1.846403;174953
2020-10-28;1.848557;1.895964;1.518689;1.627873;1.627873;84832
2020-10-29;1.627828;1.637236;1.293627;1.416297;1.416297;98768
2020-10-30;1.415162;1.562545;1.335271;1.445646;1.445646;90358
2020-10-31;1.443396;1.601669;1.382679;1.549625;1.549625;102411
2020-11-01;1.549867;1.591017;1.428526;1.434131;1.434131;117901
2020-11-02;1.436675;1.525938;1.380189;1.435379;1.435379;151328
2020-11-03;1.434451;1.592197;1.303169;1.507076;1.507076;156047
2020-11-04;1.510823;1.622753;1.436356;1.518636;1.518636;187784
2020-11-05;1.519270;1.706786;1.512616;1.680914;1.680914;243844
2020-11-06;1.680891;1.721073;1.357934;1.438251;1.438251;115146
2020-11-07;1.438270;1.674532;0.836464;0.836464;0.836464;57225
2020-11-08;0.836475;2.112702;0.808165;1.366365;1.366365;100557
2020-11-09;1.366435;2.002705;0.799441;1.375077;1.375077;81781
2020-11-10;1.375017;1.504804;1.138901;1.278991;1.278991;98217
2020-11-11;1.279170;1.437547;1.246136;1.305617;1.305617;100295
2020-11-12;1.306392;1.426008;1.168453;1.243529;1.243529;89973
2020-11-13;1.243131;1.481556;1.050534;1.329551;1.329551;87844
2020-11-14;1.330069;1.473349;1.290457;1.460058;1.460058;121203
2020-11-15;1.459324;1.730029;1.010826;1.373036;1.373036;89428
2020-11-16;1.373032;1.483920;1.137782;1.137782;1.137782;104912
2020-11-17;1.239435;1.558219;1.141536;1.270953;1.270953;85304
2020-11-18;1.270983;1.534279;1.193861;1.511605;1.511605;54487
2020-11-19;1.511747;2.731019;1.182251;1.625556;1.625556;44311
2020-11-20;1.924214;2.000748;1.492893;1.713642;1.713642;61295
2020-11-21;1.713570;4.672936;1.711071;2.755512;2.755512;365535
2020-11-22;2.755486;2.868102;1.810271;2.610394;2.610394;132955
2020-11-23;2.608182;2.736562;2.068623;2.646147;2.646147;154092
2020-11-24;2.645677;3.656359;2.137065;2.403398;2.403398;24691
2020-11-25;2.403392;3.123226;2.292997;2.724403;2.724403;58865
2020-11-26;2.724214;2.730494;1.726041;2.614434;2.614434;56041
2020-11-27;2.618333;2.969473;1.207021;2.598318;2.598318;47856
2020-11-28;2.598292;2.940034;1.202421;2.716110;2.716110;35591
2020-11-29;2.716036;3.203803;2.168867;2.730069;2.730069;63066
2020-11-30;2.729972;2.918151;1.961280;2.077587;2.077587;4973
2020-12-01;2.077474;3.447733;1.746287;2.068708;2.068708;6393
2020-12-02;2.068735;2.762231;1.994740;2.758314;2.758314;58046
2020-12-03;2.757745;3.355828;1.920221;2.724933;2.724933;53861
2020-12-04;2.725616;3.315258;1.568298;1.850900;1.850900;9840
2020-12-05;1.850881;2.887577;1.722743;1.755887;1.755887;65974
2020-12-06;2.521366;2.767516;1.756578;2.686763;2.686763;78094
2020-12-07;2.034067;2.708765;1.694455;1.788172;1.788172;63394
2020-12-08;1.787875;2.401034;1.592513;1.624441;1.624441;72210
2020-12-09;2.246130;2.296371;1.343548;1.576143;1.576143;67425
2020-12-10;1.576179;2.344851;1.395312;1.395312;1.395312;79883
2020-12-11;2.009554;2.361786;1.359377;2.294476;2.294476;87122
2020-12-12;1.534901;2.392733;1.409207;2.333271;2.333271;78508
2020-12-13;1.678809;2.389562;1.660610;2.316518;2.316518;97484
2020-12-14;1.724155;2.384577;1.694221;2.226652;2.226652;91138
2020-12-15;2.226579;2.234880;1.600685;1.945202;1.945202;94741
2020-12-16;1.944922;2.317717;1.433288;1.844031;1.844031;88559
2020-12-17;1.591691;2.958008;1.370920;1.725214;1.725214;15650
2020-12-18;1.725184;2.617311;1.644729;2.602985;2.602985;98254
2020-12-19;2.604591;2.607526;1.603761;2.287307;2.287307;84719
2020-12-20;1.886680;2.286551;1.489428;1.966235;1.966235;80296
2020-12-21;1.565769;2.200622;1.513303;1.807352;1.807352;94160
2020-12-22;1.803439;2.064673;1.455421;1.900430;1.900430;97051
2020-12-23;1.900068;2.133157;1.455155;1.955237;1.955237;92524
2020-12-24;1.953522;1.977838;0.983324;1.893071;1.893071;91485
2020-12-25;1.891074;1.952708;1.612951;1.830653;1.830653;87853
2020-12-26;1.830149;1.879941;1.652616;1.771473;1.771473;80660
2020-12-27;1.772010;1.969910;1.573184;1.581084;1.581084;9854
2020-12-28;1.758695;1.852208;1.578511;1.811439;1.811439;90473
2020-12-29;1.811466;1.825974;1.640612;1.792991;1.792991;77413
2020-12-30;1.792931;1.977665;1.435364;1.743909;1.743909;94750
2020-12-31;1.744282;2.100774;1.388035;2.018043;2.018043;88847
2021-01-01;1.623257;2.437774;1.604733;2.058234;2.058234;81842
2021-01-02;2.058225;2.291409;1.867476;2.139398;2.139398;98310
2021-01-03;2.142879;2.314672;1.505581;2.071430;2.071430;95726
2021-01-04;2.066164;2.111806;1.342602;1.493408;1.493408;16457
2021-01-05;1.855929;1.987860;1.410784;1.970055;1.970055;87899
2021-01-06;1.528227;2.116495;1.250930;1.803637;1.803637;89003
2021-01-07;1.802867;1.933003;0.980649;1.357741;1.357741;107889
2021-01-08;1.358378;1.863729;0.905889;1.609600;1.609600;107379
2021-01-09;1.608684;1.668201;1.314339;1.637935;1.637935;98310
2021-01-10;1.579161;1.679595;1.286655;1.529844;1.529844;93344
2021-01-11;1.589610;1.756774;1.262817;1.707690;1.707690;97533
2021-01-12;1.709320;1.815101;1.381210;1.619568;1.619568;98467
2021-01-13;1.621549;1.701997;1.508574;1.690351;1.690351;106529
2021-01-14;1.691225;1.811218;1.096827;1.174224;1.174224;4453
2021-01-15;1.174277;1.838627;1.174277;1.703591;1.703591;98359
2021-01-16;1.707636;1.745176;1.092992;1.622226;1.622226;98414
2021-01-17;1.621764;1.657777;1.113198;1.193293;1.193293;10631
2021-01-18;1.443730;1.517139;1.187709;1.460271;1.460271;105157
2021-01-19;1.459775;1.509112;1.180369;1.406646;1.406646;88954
2021-01-20;1.406536;1.421564;1.172550;1.380411;1.380411;100507
2021-01-21;1.380186;1.381831;1.038102;1.188633;1.188633;96251
2021-01-22;1.186358;1.293456;1.054667;1.284153;1.284153;126165
2021-01-23;1.284194;1.428162;1.209423;1.379164;1.379164;109091
2021-01-24;1.379597;1.410159;1.194592;1.377472;1.377472;92000
2021-01-25;1.377306;1.530427;1.290538;1.412969;1.412969;111751
2021-01-26;1.412894;1.434582;1.265936;1.410067;1.410067;118702
2021-01-27;1.410003;2.693992;1.257245;1.516497;1.516497;102682
2021-01-28;1.516217;1.927365;1.360009;1.662951;1.662951;89374
2021-01-29;1.695638;1.968705;1.419397;1.653325;1.653325;98041
2021-01-30;1.619753;1.741033;1.537545;1.598794;1.598794;82781
2021-01-31;1.596868;1.738013;1.471707;1.592712;1.592712;104367
2021-02-01;1.591318;1.699797;1.457821;1.484961;1.484961;109764
2021-02-02;1.484689;1.676882;1.332882;1.491303;1.491303;92719
2021-02-03;1.490722;1.631723;0.780911;0.961794;0.961794;125019
2021-02-04;0.962320;1.538133;0.955170;1.319321;1.319321;93812
2021-02-05;1.319368;1.498484;1.034152;1.091847;1.091847;95387
2021-02-06;1.092453;1.671196;1.004434;1.168514;1.168514;79
2021-02-07;1.168382;1.353592;1.006252;1.248825;1.248825;106797
2021-02-08;1.248800;1.585131;1.028096;1.333080;1.333080;93752
2021-02-09;1.332864;1.744730;1.280950;1.568086;1.568086;127942
2021-02-10;1.568272;1.797858;1.198691;1.615567;1.615567;109938
2021-02-11;1.615274;1.764662;1.216253;1.758332;1.758332;107406
2021-02-12;1.759231;1.789943;1.328672;1.340571;1.340571;127657
